pt395,418116.208,4239331.308,970.266,
pt396,418116.884,4239331.165,970.178,
pt397,418115.571,4239330.054,970.466,
pt398,418082.647,4239305.066,971.768,
pt399,418084.318,4239268.841,972.312,
pt400,418085.081,4239268.785,972.369,
pt401,418084.259,4239267.956,972.485,
pt402,418084.989,4239267.735,972.520,
pt403,418084.171,4239267.190,972.630,
pt404,418084.766,4239266.714,972.643,
pt405,418083.878,4239266.865,972.706,
pt406,418084.401,4239266.194,972.695,
pt407,418083.805,4239266.676,972.701,
pt408,418082.520,4239265.022,972.841,
pt409,418083.151,4239264.598,972.758,
pt410,418081.298,4239263.380,972.735,
pt411,418081.815,4239263.036,972.760,
pt412,418081.517,4239262.823,972.732,
pt413,418081.390,4239262.551,972.784,
pt414,418081.237,4239262.131,972.709,
pt415,418081.314,4239261.728,972.625,
pt416,418081.299,4239263.339,972.733,
pt417,418080.804,4239262.965,972.799,
pt418,418080.064,4239262.853,972.728,
pt419,418079.940,4239262.879,972.751,
pt420,418079.451,4239262.498,972.734,
pt421,418080.296,4239261.827,972.620,
pt422,418081.213,4239261.085,972.559,
pt423,418081.884,4239261.146,972.558,
pt424,418276.331,4239244.520,953.962,
pt425,418277.680,4239243.464,953.926,
pt426,418280.154,4239244.232,953.743,
pt427,418281.419,4239243.180,953.718,
pt428,418283.330,4239243.879,953.693,
pt429,418284.560,4239243.019,953.638,
pt430,418286.410,4239243.838,953.491,
pt431,418288.031,4239242.617,953.473,
pt432,418289.979,4239243.374,953.304,
pt433,418291.719,4239242.275,953.325,
pt434,418293.371,4239242.934,953.345,
pt435,418294.809,4239241.821,953.410,
pt436,418297.415,4239242.564,953.441,
pt437,418298.466,4239241.382,953.309,
pt438,418300.521,4239242.146,953.252,
pt439,418301.789,4239240.963,953.247,
pt440,418303.553,4239241.623,953.161,
pt441,418304.337,4239240.535,953.244,
pt442,418305.472,4239241.143,953.044,
pt443,418305.696,4239240.320,953.057,
pt444,418306.296,4239241.175,953.025,
pt445,418307.053,4239240.297,952.990,
pt446,418307.637,4239240.749,952.956,
pt447,418306.937,4239241.344,953.051,
pt448,418306.950,4239241.335,953.000,
pt449,418307.981,4239241.634,953.067,
pt450,418307.169,4239241.960,953.058,
pt451,418308.093,4239241.942,953.084,
