pile341,355278.837,4348204.620,0.000,
pile342,355278.837,4348207.295,0.000,
pile343,355282.328,4348204.620,0.000,
pile344,355282.328,4348207.295,0.000,
pile345,355285.818,4348204.620,0.000,
pile383,355214.090,4348197.020,0.000,
pile384,355214.090,4348199.695,0.000,
pile385,355217.560,4348197.020,0.000,
pile386,355217.560,4348199.695,0.000,
pile387,355221.014,4348197.020,0.000,
pile388,355221.014,4348199.695,0.000,
pile389,355224.466,4348197.020,0.000,
pile390,355224.466,4348199.695,0.000,
pile391,355227.928,4348197.020,0.000,
pile392,355227.928,4348199.695,0.000,
pile393,355231.390,4348197.020,0.000,
pile394,355231.390,4348199.695,0.000,
pile395,355234.847,4348197.020,0.000,
pile396,355234.847,4348199.695,0.000,
pile397,355238.312,4348197.020,0.000,
pile398,355238.312,4348199.695,0.000,
pile399,355241.781,4348197.020,0.000,
pile400,355241.781,4348199.695,0.000,
pile401,355245.247,4348197.020,0.000,
pile402,355245.247,4348199.695,0.000,
pile403,355248.706,4348197.020,0.000,
pile404,355248.706,4348199.695,0.000,
pile405,355252.158,4348197.020,0.000,
pile406,355252.158,4348199.695,0.000,
pile407,355255.623,4348197.020,0.000,
pile408,355255.623,4348199.695,0.000,
pile409,355259.105,4348197.020,0.000,
pile410,355259.105,4348199.695,0.000,
pile411,355262.591,4348197.020,0.000,
pile412,355262.591,4348199.695,0.000,
pile413,355266.074,4348197.020,0.000,
pile414,355266.074,4348199.695,0.000,
pile415,355269.565,4348197.020,0.000,
pile416,355269.565,4348199.695,0.000,
pile417,355273.060,4348197.020,0.000,
pile418,355273.060,4348199.695,0.000,
pile419,355276.554,4348197.020,0.000,
pile420,355276.554,4348199.695,0.000,
pile421,355280.047,4348197.020,0.000,
pile422,355280.047,4348199.695,0.000,
pile423,355283.539,4348197.020,0.000,
pile424,355283.539,4348199.695,0.000,
pile425,355285.867,4348197.020,0.000,
pile426,355285.867,4348199.695,0.000,
pile427,355288.196,4348197.020,0.000,
pile428,355288.196,4348199.695,0.000,
pile429,355290.523,4348197.020,0.000,
pile430,355290.523,4348199.695,0.000,
pile431,360598.255,4345956.228,0.000,
pile432,360595.931,4345956.228,0.000,
pile433,360592.440,4345956.228,0.000,
pile434,360588.946,4345956.228,0.000,
pile435,360585.452,4345956.228,0.000,
pile436,360581.957,4345956.228,0.000,
pile437,360578.463,4345956.228,0.000,
pile438,360574.968,4345956.228,0.000,
pile439,360571.475,4345956.228,0.000,
pile440,360567.984,4345956.228,0.000,
pile441,360564.497,4345956.228,0.000,
pile442,360561.010,4345956.228,0.000,
pile443,360557.521,4345956.228,0.000,
pile444,360554.034,4345956.228,0.000,
pile445,360550.540,4345956.228,0.000,
pile446,360547.048,4345956.228,0.000,
pile447,360543.566,4345956.228,0.000,
pile448,360540.092,4345956.228,0.000,
pile449,360536.612,4345956.228,0.000,
pile450,360533.135,4345956.228,0.000,
pile451,360529.652,4345956.228,0.000,
pile452,360526.171,4345956.228,0.000,
pile453,360522.693,4345956.228,0.000,
pile454,360519.208,4345956.228,0.000,
pile455,360515.722,4345956.228,0.000,
pile456,360512.231,4345956.228,0.000,
pile457,360508.737,4345956.228,0.000,
pile458,360505.251,4345956.228,0.000,
pile459,360501.774,4345956.228,0.000,
pile460,360498.297,4345956.228,0.000,
pile461,360494.823,4345956.228,0.000,
pile462,360491.345,4345956.228,0.000,
pile463,360487.860,4345956.228,0.000,
pile464,360484.373,4345956.228,0.000,
